ts,Date Time,Date,gyY,gyz,gyx,acx,acz,acy,Time,cid,type
1665813407702,"10/15/2022, 11:15:56",10/15/2022,2948,13260,-1408,-11088,8912,4780,11:15:56,CHL034,0
1665813409759,"10/15/2022, 11:15:56",10/15/2022,-9842,2094,-1440,-15020,7184,4796,11:15:56,CHL034,0
1665813411742,"10/15/2022, 11:15:56",10/15/2022,-11862,10335,-1424,-13680,7360,6480,11:15:56,CHL034,0
1665813413799,"10/15/2022, 11:15:56",10/15/2022,15280,3441,-1424,-15088,8068,216,11:15:56,CHL034,0
1665813415951,"10/15/2022, 11:15:56",10/15/2022,1614,1071,-1424,-13152,8340,640,11:15:56,CHL034,0
1665813417931,"10/15/2022, 11:15:56",10/15/2022,15315,-1594,-1440,-9712,11488,-1812,11:15:56,CHL034,0
1665813420111,"10/15/2022, 11:15:56",10/15/2022,-663,-17086,-1440,-10848,10720,-1840,11:15:56,CHL034,0
1665813422252,"10/15/2022, 11:15:56",10/15/2022,-4711,21513,-1424,-7692,10352,1088,11:15:56,CHL034,0
1665813424291,"10/15/2022, 11:15:56",10/15/2022,-10796,-8103,-1424,-16908,3324,5820,11:15:56,CHL034,0
1665813426260,"10/15/2022, 11:15:56",10/15/2022,5755,12234,-1440,-12884,7236,-1528,11:15:56,CHL034,0
1665813428352,"10/15/2022, 11:15:56",10/15/2022,-802,-5326,-1424,-10696,11276,-2848,11:15:56,CHL034,0
1665813430521,"10/15/2022, 11:15:56",10/15/2022,-1885,-8664,-1440,-9788,13592,404,11:15:56,CHL034,0
1665813432700,"10/15/2022, 11:15:56",10/15/2022,-4674,-617,-1392,-8476,15176,-1396,11:15:56,CHL034,0
1665813434751,"10/15/2022, 11:15:56",10/15/2022,12917,2995,-1408,-11352,12396,72,11:15:56,CHL034,0
1665813436792,"10/15/2022, 11:15:56",10/15/2022,-14883,4634,-1424,-8264,9940,12328,11:15:56,CHL034,0
1665813438985,"10/15/2022, 11:15:56",10/15/2022,-11973,9754,-1424,-4356,3220,18952,11:15:56,CHL034,0
1665813441112,"10/15/2022, 11:15:56",10/15/2022,8893,14206,-1408,-9648,12264,712,11:15:56,CHL034,0
1665813443203,"10/15/2022, 11:15:56",10/15/2022,8103,1177,-1408,-9784,6164,3436,11:15:56,CHL034,0
1665813445232,"10/15/2022, 11:15:56",10/15/2022,-435,-535,-1408,-14688,1680,4828,11:15:56,CHL034,0
1665813447252,"10/15/2022, 11:15:56",10/15/2022,-531,-98,-1440,-15188,1568,5148,11:15:56,CHL034,0
1665813449433,"10/15/2022, 11:15:56",10/15/2022,-547,-27,-1408,-14784,1464,5332,11:15:56,CHL034,0
1665813451423,"10/15/2022, 11:15:56",10/15/2022,-980,-781,-1392,-14504,1304,6384,11:15:56,CHL034,0
1665813890009,"10/15/2022, 11:15:56",10/15/2022,-129,-73,-864,-9080,-5616,12440,11:15:56,CHL042,1
1665813892182,"10/15/2022, 11:15:56",10/15/2022,-527,42,-864,-9040,-5152,12748,11:15:56,CHL042,1
1665813894241,"10/15/2022, 11:15:56",10/15/2022,267,987,-880,-7836,-6480,13064,11:15:56,CHL042,1
1665813896271,"10/15/2022, 11:15:56",10/15/2022,-688,-433,-848,-7836,-7392,12604,11:15:56,CHL042,1
1665813898341,"10/15/2022, 11:15:56",10/15/2022,-8880,-991,-864,-11060,-14300,1268,11:15:56,CHL042,1
1665813900600,"10/15/2022, 11:15:56",10/15/2022,32767,32767,-816,-32768,-16284,32767,11:15:56,CHL042,1
1665813902562,"10/15/2022, 11:15:56",10/15/2022,32767,-11857,-848,-9380,-11428,32428,11:15:56,CHL042,1
1665813904672,"10/15/2022, 11:15:56",10/15/2022,31958,12704,-800,-15000,2668,32767,11:15:56,CHL042,1
1665813906772,"10/15/2022, 11:15:56",10/15/2022,-32768,32767,-800,4152,3716,26308,11:15:56,CHL042,1
1665813908896,"10/15/2022, 11:15:56",10/15/2022,-32768,-9191,-816,3732,15444,32160,11:15:56,CHL042,1
1665813910912,"10/15/2022, 11:15:56",10/15/2022,-32768,-18459,-816,-992,-6568,14172,11:15:56,CHL042,1
1665813913295,"10/15/2022, 11:15:56",10/15/2022,-1617,-63,-816,-10656,1596,12068,11:15:56,CHL042,1
1665813915101,"10/15/2022, 11:15:56",10/15/2022,32767,-25317,-800,1756,5900,24472,11:15:56,CHL042,1
1665813917082,"10/15/2022, 11:15:56",10/15/2022,-32768,-32768,-816,-3060,2904,11984,11:15:56,CHL042,1
1665813919241,"10/15/2022, 11:15:56",10/15/2022,-32768,-10213,-800,2580,4180,12900,11:15:56,CHL042,1
1665813921233,"10/15/2022, 11:15:56",10/15/2022,8695,-32768,-784,-20052,-332,30604,11:15:56,CHL042,1
1665813923472,"10/15/2022, 11:15:56",10/15/2022,-32768,19481,-816,-4516,6148,15160,11:15:56,CHL042,1
1665813925691,"10/15/2022, 11:15:56",10/15/2022,32767,-32768,-784,-11772,-4984,11460,11:15:56,CHL042,1
1665813927582,"10/15/2022, 11:15:56",10/15/2022,8882,-3512,-784,-4144,-1336,9912,11:15:56,CHL042,1
1665813929804,"10/15/2022, 11:15:56",10/15/2022,-32768,1900,-784,-10924,4572,7980,11:15:56,CHL042,1
1665813931832,"10/15/2022, 11:15:56",10/15/2022,-32768,-1369,-816,-3996,-48,23176,11:15:56,CHL042,1
1665813933940,"10/15/2022, 11:15:56",10/15/2022,15348,25095,-800,-27808,13860,25708,11:15:56,CHL042,1
1665813935871,"10/15/2022, 11:15:56",10/15/2022,-18411,-978,-816,-8772,-2104,20588,11:15:56,CHL042,1
1665813938025,"10/15/2022, 11:15:56",10/15/2022,4932,-10814,-800,-12180,72,19388,11:15:56,CHL042,1
1665813940201,"10/15/2022, 11:15:56",10/15/2022,-32768,6632,-768,-6996,-1304,31164,11:15:56,CHL042,1
1665813942251,"10/15/2022, 11:15:56",10/15/2022,-3972,2636,-800,-4848,1144,14868,11:15:56,CHL042,1
1665813944433,"10/15/2022, 11:15:56",10/15/2022,-456,-337,-752,-4388,2532,15220,11:15:56,CHL042,1
1665813946681,"10/15/2022, 11:15:56",10/15/2022,-322,-610,-736,-6264,1252,15008,11:15:56,CHL042,1
1665813948743,"10/15/2022, 11:15:56",10/15/2022,6787,3746,-800,-988,10368,10840,11:15:56,CHL042,1
1665813950750,"10/15/2022, 11:15:56",10/15/2022,-3429,-17339,-768,17872,-5860,2132,11:15:56,CHL042,1
1665813518735,"10/15/2022, 11:15:56",10/15/2022,-342,-177,-1328,-13412,2844,8028,11:15:56,CHL036,0
1665813520911,"10/15/2022, 11:15:56",10/15/2022,-408,-124,-1344,-13300,3240,7916,11:15:56,CHL036,0
1665813523171,"10/15/2022, 11:15:56",10/15/2022,-315,-48,-1312,-13432,3452,7880,11:15:56,CHL036,0
1665813525030,"10/15/2022, 11:15:56",10/15/2022,-88,-400,-1344,-13324,2928,7788,11:15:56,CHL036,0
1665813527183,"10/15/2022, 11:15:56",10/15/2022,16351,7896,-1360,-15624,7424,2184,11:15:56,CHL036,0
1665813529559,"10/15/2022, 11:15:56",10/15/2022,8066,-12763,-1344,-14196,5944,4212,11:15:56,CHL036,0
1665813531592,"10/15/2022, 11:15:56",10/15/2022,-9126,4096,-1344,-16500,7144,1780,11:15:56,CHL036,0
1665813533571,"10/15/2022, 11:15:56",10/15/2022,-18814,-10266,-1344,-4832,13840,5824,11:15:56,CHL036,0
1665813535851,"10/15/2022, 11:15:56",10/15/2022,13571,5879,-1312,-10952,9796,3192,11:15:56,CHL036,0
1665813538041,"10/15/2022, 11:15:56",10/15/2022,9774,-114,-1360,-14516,9028,2600,11:15:56,CHL036,0
1665813540322,"10/15/2022, 11:15:56",10/15/2022,-10608,16408,-1312,-10708,5220,12932,11:15:56,CHL036,0
1665813542362,"10/15/2022, 11:15:56",10/15/2022,13842,-14872,-1328,-6516,12228,-3264,11:15:56,CHL036,0
1665813544422,"10/15/2022, 11:15:56",10/15/2022,6782,-10963,-1312,-11308,7788,2808,11:15:56,CHL036,0
1665813546381,"10/15/2022, 11:15:56",10/15/2022,27811,889,-1328,-4636,12744,3232,11:15:56,CHL036,0
1665813548551,"10/15/2022, 11:15:56",10/15/2022,-13739,5967,-1344,-11548,11904,9816,11:15:56,CHL036,0
1665813550671,"10/15/2022, 11:15:56",10/15/2022,-9054,21069,-1312,-11464,3700,11228,11:15:56,CHL036,0
1665813552832,"10/15/2022, 11:15:56",10/15/2022,-10496,12332,-1312,-10168,6820,-3624,11:15:56,CHL036,0
1665813554922,"10/15/2022, 11:15:56",10/15/2022,-19445,-8152,-1328,-11952,9892,8184,11:15:56,CHL036,0
1665813556942,"10/15/2022, 11:15:56",10/15/2022,12295,-10018,-1312,-8256,14792,2424,11:15:56,CHL036,0
1665813559222,"10/15/2022, 11:15:56",10/15/2022,-10900,24330,-1312,-10396,7784,10804,11:15:56,CHL036,0
1665813561172,"10/15/2022, 11:15:56",10/15/2022,9702,-4230,-1328,-6040,11836,-8124,11:15:56,CHL036,0
1665813563262,"10/15/2022, 11:15:56",10/15/2022,-24074,-20792,-1296,-5348,12944,-8268,11:15:56,CHL036,0
1665813565383,"10/15/2022, 11:15:56",10/15/2022,-1039,-10359,-1328,-3400,16696,-3240,11:15:56,CHL036,0
1665813567562,"10/15/2022, 11:15:56",10/15/2022,5101,-408,-1312,-2100,20352,-4112,11:15:56,CHL036,0
1665813569512,"10/15/2022, 11:15:56",10/15/2022,23113,1743,-1328,-5332,17148,4820,11:15:56,CHL036,0
1665813571671,"10/15/2022, 11:15:56",10/15/2022,22784,9666,-1312,-11336,6148,2300,11:15:56,CHL036,0
1665813573764,"10/15/2022, 11:15:56",10/15/2022,-5581,-19363,-1296,-9672,10788,804,11:15:56,CHL036,0
1665813575811,"10/15/2022, 11:15:56",10/15/2022,-1237,4600,-1280,-7904,15344,9880,11:15:56,CHL036,0
1665813577862,"10/15/2022, 11:15:56",10/15/2022,-20991,10869,-1312,-12128,5160,8292,11:15:56,CHL036,0
1665813579921,"10/15/2022, 11:15:56",10/15/2022,32666,-13388,-1312,-9948,10060,5192,11:15:56,CHL036,0
1665813582065,"10/15/2022, 11:15:56",10/15/2022,-6326,-4227,-1312,-15472,4296,2388,11:15:56,CHL036,0
1665813584218,"10/15/2022, 11:15:56",10/15/2022,-817,-479,-1296,-14832,4984,952,11:15:56,CHL036,0
1665813586161,"10/15/2022, 11:15:56",10/15/2022,-736,16,-1296,-15016,5196,1136,11:15:56,CHL036,0
1665813588222,"10/15/2022, 11:15:56",10/15/2022,-1084,-344,-1312,-15168,3840,536,11:15:56,CHL036,0
1665813590343,"10/15/2022, 11:15:56",10/15/2022,-277,-825,-1264,-15472,3540,456,11:15:56,CHL036,0
1665813086362,"10/15/2022, 11:15:56",10/15/2022,-319,-171,-1888,-15544,1892,3064,11:15:56,CHL030,0
1665813088510,"10/15/2022, 11:15:56",10/15/2022,-470,-235,-1920,-15368,1900,3052,11:15:56,CHL030,0
1665813090721,"10/15/2022, 11:15:56",10/15/2022,-662,-1,-1888,-15220,1516,3592,11:15:56,CHL030,0
1665813092741,"10/15/2022, 11:15:56",10/15/2022,234,-292,-1872,-15428,1664,3812,11:15:56,CHL030,0
1665813094800,"10/15/2022, 11:15:56",10/15/2022,-599,102,-1856,-15508,2980,-672,11:15:56,CHL030,0
1665813096851,"10/15/2022, 11:15:56",10/15/2022,9688,4433,-1856,-15212,6344,-800,11:15:56,CHL030,0
1665813098952,"10/15/2022, 11:15:56",10/15/2022,16156,9329,-1856,-13148,9144,32,11:15:56,CHL030,0
1665813100902,"10/15/2022, 11:15:56",10/15/2022,13208,-6474,-1872,-15236,5096,3144,11:15:56,CHL030,0
1665813103051,"10/15/2022, 11:15:56",10/15/2022,5294,5079,-1856,-17176,3392,3740,11:15:56,CHL030,0
1665813105232,"10/15/2022, 11:15:56",10/15/2022,-10353,-14701,-1824,-8724,13192,-664,11:15:56,CHL030,0
1665813107382,"10/15/2022, 11:15:56",10/15/2022,13673,3476,-1840,-14092,6748,-160,11:15:56,CHL030,0
1665813109438,"10/15/2022, 11:15:56",10/15/2022,-6008,-10474,-1888,-15136,5332,1656,11:15:56,CHL030,0
1665813111632,"10/15/2022, 11:15:56",10/15/2022,5130,1317,-1872,-13664,7132,576,11:15:56,CHL030,0
1665813113821,"10/15/2022, 11:15:56",10/15/2022,1926,-7149,-1840,-16436,4648,1008,11:15:56,CHL030,0
1665813115981,"10/15/2022, 11:15:56",10/15/2022,-8922,9130,-1888,-15592,5272,5048,11:15:56,CHL030,0
1665813118031,"10/15/2022, 11:15:56",10/15/2022,13037,-17589,-1856,-8320,12528,800,11:15:56,CHL030,0
1665813120182,"10/15/2022, 11:15:56",10/15/2022,-14032,5734,-1840,-14564,4660,-2048,11:15:56,CHL030,0
1665813122342,"10/15/2022, 11:15:56",10/15/2022,-8431,1063,-1840,-14620,5148,-2280,11:15:56,CHL030,0
1665813124254,"10/15/2022, 11:15:56",10/15/2022,3561,-15537,-1840,-11868,10408,-780,11:15:56,CHL030,0
1665813126542,"10/15/2022, 11:15:56",10/15/2022,-7559,16135,-1792,-14544,5680,2316,11:15:56,CHL030,0
1665813128535,"10/15/2022, 11:15:56",10/15/2022,-17149,-1173,-1824,-15540,3568,796,11:15:56,CHL030,0
1665813130531,"10/15/2022, 11:15:56",10/15/2022,2887,-205,-1792,-10136,11920,-1032,11:15:56,CHL030,0
1665813132591,"10/15/2022, 11:15:56",10/15/2022,1874,4106,-1824,-5464,17060,-2528,11:15:56,CHL030,0
1665813134701,"10/15/2022, 11:15:56",10/15/2022,4303,-21083,-1792,-9668,8436,-4888,11:15:56,CHL030,0
1665813136818,"10/15/2022, 11:15:56",10/15/2022,5043,-2163,-1824,-11740,11728,-1992,11:15:56,CHL030,0
1665813138732,"10/15/2022, 11:15:56",10/15/2022,9108,32767,-1808,-6820,8580,-3656,11:15:56,CHL030,0
1665813140769,"10/15/2022, 11:15:56",10/15/2022,-11806,13165,-1808,-12704,9220,-2848,11:15:56,CHL030,0
1665813142830,"10/15/2022, 11:15:56",10/15/2022,-2914,528,-1808,-13424,8076,-2332,11:15:56,CHL030,0
1665813144931,"10/15/2022, 11:15:56",10/15/2022,-1370,13326,-1808,-12992,6080,3904,11:15:56,CHL030,0
1665813146962,"10/15/2022, 11:15:56",10/15/2022,-1426,1438,-1776,-2968,17536,-1352,11:15:56,CHL030,0
1665813148991,"10/15/2022, 11:15:56",10/15/2022,12681,1124,-1776,-9676,11528,-1336,11:15:56,CHL030,0
1665813151011,"10/15/2022, 11:15:56",10/15/2022,-1943,4991,-1760,-13944,6992,3168,11:15:56,CHL030,0
1665813153040,"10/15/2022, 11:15:56",10/15/2022,-513,-448,-1744,-12444,9272,24,11:15:56,CHL030,0
1665813155222,"10/15/2022, 11:15:56",10/15/2022,-225,-353,-1776,-13776,7308,196,11:15:56,CHL030,0
1665813157312,"10/15/2022, 11:15:56",10/15/2022,-560,-235,-1776,-13748,7824,232,11:15:56,CHL030,0
1665813159282,"10/15/2022, 11:15:56",10/15/2022,-879,-388,-1776,-13732,7544,572,11:15:56,CHL030,0
1665813161452,"10/15/2022, 11:15:56",10/15/2022,-532,-474,-1776,-13788,7440,368,11:15:56,CHL030,0
